Program Time [s],data 0,data 1,data 2
5.43444,-1.52588,-3.2959,0.549316
5.44442,-1.52588,-3.2959,0.549316
5.4545,-1.52588,-3.2959,0.549316
5.46452,-1.52588,-3.2959,0.549316
5.47452,-1.52588,-3.2959,0.549316
5.48452,-1.52588,-3.2959,0.549316
5.49104,-1.52588,-3.2959,0.549316
5.50096,-1.52588,-3.2959,0.549316
5.51091,-1.52588,-3.2959,0.549316
5.52081,-1.52588,-3.23486,0.549316
5.53077,-1.52588,-3.23486,0.549316
5.5407,-1.52588,-3.23486,0.549316
5.54709,-1.52588,-3.23486,0.549316
5.55705,-1.52588,-3.23486,0.549316
5.56705,-1.52588,-3.2959,0.549316
5.57689,-1.52588,-3.2959,0.549316
5.58686,-1.52588,-3.35693,0.549316
5.59682,-1.52588,-3.35693,0.549316
5.60327,-1.52588,-3.35693,0.549316
5.61295,-1.52588,-3.2959,0.549316
5.62296,-1.52588,-3.2959,0.549316
5.63291,-1.52588,-3.35693,0.549316
5.6429,-1.52588,-3.2959,0.549316
5.65284,-1.52588,-3.2959,0.549316
5.65924,-1.52588,-3.2959,0.549316
5.66923,-1.52588,-3.2959,0.549316
5.67927,-1.52588,-3.23486,0.549316
5.68929,-1.52588,-3.2959,0.549316
5.69932,-1.52588,-3.2959,0.549316
5.70931,-1.52588,-3.2959,0.549316
5.71939,-1.52588,-3.23486,0.488281
5.72572,-1.52588,-3.23486,0.488281
5.73569,-1.52588,-3.2959,0.549316
5.74566,-1.52588,-3.2959,0.549316
5.75568,-1.52588,-3.2959,0.549316
5.76565,-1.52588,-3.2959,0.549316
5.77543,-1.52588,-3.2959,0.549316
5.78183,-1.52588,-3.2959,0.549316
5.79185,-1.58691,-3.2959,0.549316
5.80179,-1.58691,-3.2959,0.549316
5.81172,-1.52588,-3.23486,0.610352
5.82166,-1.52588,-3.2959,0.610352
5.83167,-1.52588,-3.2959,0.610352
5.8381,-1.52588,-3.2959,0.610352
5.84808,-1.52588,-3.23486,0.549316
5.85805,-1.52588,-3.23486,0.549316
5.86794,-1.52588,-3.23486,0.549316
5.8779,-1.52588,-3.2959,0.549316
5.88787,-1.52588,-3.2959,0.549316
5.89431,-1.52588,-3.2959,0.549316
5.90435,-1.52588,-3.2959,0.549316
5.91431,-1.52588,-3.35693,0.549316
5.92435,-1.52588,-3.2959,0.549316
5.9344,-1.52588,-3.2959,0.488281
5.94442,-1.52588,-3.2959,0.488281
5.95439,-1.58691,-3.23486,0.549316
5.9608,-1.58691,-3.23486,0.549316
5.9708,-1.58691,-3.2959,0.549316
5.98077,-1.58691,-3.23486,0.549316
5.99077,-1.58691,-3.2959,0.549316
6.00082,-1.52588,-3.2959,0.549316
6.01077,-1.58691,-3.23486,0.549316
6.01727,-1.58691,-3.23486,0.549316
6.02731,-1.58691,-3.2959,0.549316
6.03734,-1.52588,-3.23486,0.549316
6.04735,-1.52588,-3.23486,0.549316
6.05739,-1.52588,-3.23486,0.549316
6.06739,-1.52588,-3.2959,0.549316
6.0774,-1.52588,-3.2959,0.549316
6.08386,-1.52588,-3.2959,0.549316
6.09386,-1.52588,-3.2959,0.549316
6.10379,-1.52588,-3.23486,0.549316
6.11372,-1.52588,-3.2959,0.549316
6.12365,-1.52588,-3.2959,0.549316
6.13365,-1.52588,-3.2959,0.549316
6.14003,-1.52588,-3.2959,0.549316
6.14994,-1.52588,-3.23486,0.549316
6.15989,-1.52588,-3.23486,0.549316
6.16985,-1.52588,-3.23486,0.549316
6.17984,-1.52588,-3.2959,0.549316
6.18981,-1.52588,-3.35693,0.549316
6.19627,-1.52588,-3.35693,0.549316
6.20631,-1.52588,-3.2959,0.549316
6.21631,-1.52588,-3.2959,0.549316
6.22634,-1.52588,-3.2959,0.549316
6.23639,-1.52588,-3.2959,0.549316
6.24642,-1.52588,-3.23486,0.488281
6.25641,-1.52588,-3.23486,0.549316
6.26283,-1.52588,-3.23486,0.549316
6.27276,-1.52588,-3.2959,0.549316
6.2828,-1.52588,-3.2959,0.549316
6.29281,-1.52588,-3.2959,0.549316
6.3028,-1.52588,-3.2959,0.549316
6.31281,-1.52588,-3.2959,0.549316
6.32283,-1.52588,-3.23486,0.549316
6.32933,-1.52588,-3.23486,0.549316
6.33938,-1.52588,-3.2959,0.549316
6.3494,-1.52588,-3.23486,0.549316
6.35939,-1.52588,-3.23486,0.549316
6.3694,-1.52588,-3.2959,0.549316
6.37939,-1.52588,-3.2959,0.549316
6.38938,-1.52588,-3.2959,0.549316
6.39589,-1.52588,-3.2959,0.549316
6.40581,-1.52588,-3.2959,0.549316
6.41581,-1.52588,-3.2959,0.549316
6.42581,-1.52588,-3.35693,0.549316
6.4358,-1.52588,-3.2959,0.549316
6.44577,-1.52588,-3.23486,0.549316
6.45582,-1.52588,-3.23486,0.549316
6.46227,-1.52588,-3.23486,0.549316
6.47232,-1.52588,-3.2959,0.549316
6.48209,-1.52588,-3.2959,0.549316
6.49208,-1.52588,-3.2959,0.549316
6.50206,-1.52588,-3.35693,0.488281
6.51211,-1.52588,-3.35693,0.549316
6.5221,-1.52588,-3.2959,0.549316
6.5285,-1.52588,-3.2959,0.549316
6.5385,-1.52588,-3.2959,0.549316
6.54852,-1.52588,-3.2959,0.549316
6.55848,-1.52588,-3.2959,0.549316
6.56849,-1.52588,-3.2959,0.549316
6.57851,-1.52588,-3.2959,0.549316
6.58495,-1.52588,-3.2959,0.549316
6.59494,-1.52588,-3.2959,0.549316
6.60494,-1.52588,-3.2959,0.549316
6.61494,-1.52588,-3.35693,0.549316
6.62494,-1.52588,-3.2959,0.549316
6.63495,-1.52588,-3.2959,0.549316
6.64494,-1.52588,-3.2959,0.549316
6.6514,-1.52588,-3.2959,0.549316
6.66144,-1.52588,-3.2959,0.549316
6.67143,-1.52588,-3.2959,0.549316
6.68148,-1.52588,-3.2959,0.549316
6.6915,-1.52588,-3.2959,0.549316
6.70153,-1.52588,-3.2959,0.549316
6.70789,-1.52588,-3.2959,0.549316
6.7178,-1.52588,-3.2959,0.549316
6.72778,-1.52588,-3.2959,0.549316
6.73777,-1.52588,-3.23486,0.549316
6.74771,-1.52588,-3.23486,0.549316
6.75769,-1.52588,-3.23486,0.549316
6.76768,-1.52588,-3.2959,0.549316
6.77411,-1.52588,-3.2959,0.549316
6.78409,-1.52588,-3.2959,0.549316
6.79403,-1.52588,-3.2959,0.549316
6.80394,-1.52588,-3.2959,0.549316
6.81394,-1.52588,-3.2959,0.549316
6.82392,-1.52588,-3.2959,0.549316
6.83392,-1.52588,-3.2959,0.549316
6.84039,-1.52588,-3.2959,0.549316
6.8504,-1.52588,-3.2959,0.549316
6.86039,-1.52588,-3.2959,0.549316
6.87039,-1.52588,-3.2959,0.549316
6.88039,-1.52588,-3.2959,0.549316
6.8904,-1.52588,-3.2959,0.549316
6.89678,-1.52588,-3.2959,0.549316
6.90677,-1.52588,-3.2959,0.549316
6.91677,-1.52588,-3.2959,0.549316
6.92677,-1.52588,-3.2959,0.549316
6.93676,-1.52588,-3.2959,0.549316
6.9465,-1.52588,-3.2959,0.549316
6.95294,-1.52588,-3.2959,0.549316
6.96294,-1.52588,-3.2959,0.549316
6.97294,-1.52588,-3.2959,0.549316
6.98296,-1.52588,-3.2959,0.549316
6.99294,-1.52588,-3.35693,0.549316
7.00293,-1.52588,-3.23486,0.549316
7.01289,-1.52588,-3.23486,0.549316
7.01938,-1.52588,-3.23486,0.549316
7.02934,-1.52588,-3.2959,0.549316
7.03934,-1.52588,-3.35693,0.549316
7.04937,-1.52588,-3.2959,0.549316
7.05939,-1.52588,-3.2959,0.549316
7.0694,-1.52588,-3.2959,0.549316
7.07583,-1.52588,-3.2959,0.549316
7.08579,-1.52588,-3.2959,0.549316
7.09581,-1.52588,-3.2959,0.549316
7.1058,-1.52588,-3.35693,0.549316
7.11559,-1.52588,-3.23486,0.549316
7.12553,-1.52588,-3.23486,0.549316
7.1355,-1.52588,-3.2959,0.549316
7.14194,-1.52588,-3.2959,0.549316
7.15195,-1.52588,-3.2959,0.549316
7.16191,-1.52588,-3.2959,0.549316
7.17191,-1.52588,-3.2959,0.549316
7.18186,-1.52588,-3.2959,0.549316
7.19189,-1.52588,-3.2959,0.549316
7.20165,-1.52588,-3.2959,0.549316
7.20813,-1.52588,-3.2959,0.549316
7.21811,-1.52588,-3.2959,0.549316
7.22795,-1.52588,-3.2959,0.549316
7.23794,-1.52588,-3.2959,0.549316
7.24794,-1.52588,-3.2959,0.549316
7.25794,-1.52588,-3.2959,0.549316
7.268,-1.52588,-3.2959,0.549316
7.27441,-1.52588,-3.2959,0.549316
7.28442,-1.52588,-3.2959,0.549316
7.29445,-1.52588,-3.2959,0.549316
7.3045,-1.52588,-3.35693,0.549316
7.31446,-1.52588,-3.2959,0.549316
7.32442,-1.52588,-3.23486,0.549316
7.33083,-1.52588,-3.23486,0.549316
7.34084,-1.52588,-3.2959,0.549316
7.3508,-1.52588,-3.2959,0.549316
7.36081,-1.52588,-3.2959,0.549316
7.37081,-1.52588,-3.2959,0.549316
7.38083,-1.52588,-3.2959,0.549316
7.3908,-1.52588,-3.2959,0.549316
7.39726,-1.52588,-3.2959,0.549316
7.4073,-1.52588,-3.35693,0.549316
7.41739,-1.52588,-3.2959,0.549316
7.42739,-1.52588,-3.2959,0.549316
7.43739,-1.52588,-3.2959,0.549316
7.4474,-1.52588,-3.2959,0.549316
7.45742,-1.52588,-3.2959,0.549316
7.46381,-1.52588,-3.2959,0.549316
7.47381,-1.52588,-3.2959,0.549316
7.48379,-1.52588,-3.2959,0.549316
7.49377,-1.52588,-3.23486,0.549316
7.50349,-1.52588,-3.2959,0.549316
7.5135,-1.52588,-3.2959,0.549316
7.5235,-1.52588,-3.2959,0.549316
7.52994,-1.52588,-3.2959,0.549316
7.53994,-1.52588,-3.2959,0.549316
7.54994,-1.52588,-3.2959,0.549316
7.55994,-1.52588,-3.2959,0.549316
7.56993,-1.52588,-3.2959,0.549316
7.57994,-1.52588,-3.2959,0.549316
7.58994,-1.52588,-3.35693,0.549316
7.59641,-1.52588,-3.35693,0.549316
7.60642,-1.52588,-3.35693,0.549316
7.61639,-1.52588,-3.2959,0.549316
7.62639,-1.52588,-3.2959,0.549316
7.63638,-1.52588,-3.35693,0.610352
7.64642,-1.52588,-3.2959,0.549316
7.65639,-1.52588,-3.2959,0.549316
7.66283,-1.52588,-3.2959,0.549316
7.67283,-1.52588,-3.2959,0.549316
7.68287,-1.52588,-3.2959,0.549316
7.69283,-1.52588,-3.2959,0.549316
7.70263,-1.52588,-3.2959,0.549316
7.71265,-1.52588,-3.2959,0.549316
7.72271,-1.52588,-3.2959,0.549316
7.72915,-1.52588,-3.2959,0.549316
7.73924,-1.52588,-3.2959,0.549316
7.74926,-1.52588,-3.2959,0.549316
7.75935,-1.52588,-3.2959,0.549316
7.76938,-1.52588,-3.23486,0.549316
7.7794,-1.52588,-3.2959,0.549316
7.78939,-1.52588,-3.2959,0.549316
7.79586,-1.52588,-3.2959,0.549316
7.80585,-1.52588,-3.2959,0.549316
7.81589,-1.52588,-3.35693,0.549316
7.82596,-1.52588,-3.35693,0.549316
7.83596,-1.52588,-3.2959,0.549316
7.84594,-1.52588,-3.2959,0.549316
7.85593,-1.52588,-3.2959,0.549316
7.86241,-1.52588,-3.2959,0.549316
7.87242,-1.52588,-3.2959,0.549316
7.88242,-1.52588,-3.2959,0.549316
7.8925,-1.52588,-3.2959,0.549316
7.90249,-1.52588,-3.2959,0.549316
7.91254,-1.52588,-3.2959,0.549316
7.92249,-1.52588,-3.2959,0.549316
7.92886,-1.52588,-3.2959,0.549316
7.93881,-1.58691,-3.2959,0.549316
7.9488,-1.58691,-3.2959,0.549316
7.95882,-1.52588,-3.2959,0.549316
7.96876,-1.52588,-3.2959,0.549316
7.97877,-1.52588,-3.2959,0.549316
7.98876,-1.52588,-3.2959,0.549316
7.99517,-1.52588,-3.2959,0.549316
8.0051,-1.52588,-3.2959,0.549316
8.01509,-1.52588,-3.2959,0.549316
8.02507,-1.52588,-3.2959,0.549316
8.03507,-1.52588,-3.2959,0.549316
8.04511,-1.52588,-3.2959,0.549316
8.0515,-1.52588,-3.2959,0.549316
8.06152,-1.52588,-3.2959,0.549316
8.07142,-1.52588,-3.2959,0.549316
8.0814,-1.52588,-3.23486,0.549316
8.0914,-1.52588,-3.23486,0.549316
8.10141,-1.52588,-3.2959,0.610352
8.11139,-1.52588,-3.2959,0.549316
8.1178,-1.52588,-3.2959,0.549316
8.12779,-1.52588,-3.2959,0.549316
8.1375,-1.52588,-3.2959,0.549316
8.14748,-1.52588,-3.23486,0.549316
8.1575,-1.52588,-3.23486,0.549316
8.1675,-1.52588,-3.2959,0.549316
8.17752,-1.52588,-3.23486,0.549316
8.18394,-1.52588,-3.23486,0.549316
8.19397,-1.52588,-3.2959,0.549316
8.20395,-1.52588,-3.2959,0.549316
8.21394,-1.52588,-3.2959,0.549316
8.22388,-1.58691,-3.23486,0.549316
8.23386,-1.58691,-3.23486,0.549316
8.24034,-1.58691,-3.23486,0.549316
8.25039,-1.52588,-3.2959,0.549316
8.26039,-1.52588,-3.23486,0.549316
8.27038,-1.52588,-3.2959,0.549316
8.28039,-1.52588,-3.2959,0.549316
8.29039,-1.52588,-3.23486,0.549316
8.30038,-1.52588,-3.2959,0.549316
8.3068,-1.52588,-3.2959,0.549316
8.31682,-1.52588,-3.2959,0.549316
8.32687,-1.52588,-3.2959,0.549316
8.33679,-1.52588,-3.2959,0.549316
8.3468,-1.52588,-3.2959,0.549316
8.3568,-1.52588,-3.2959,0.549316
8.36331,-1.52588,-3.2959,0.549316
8.37331,-1.52588,-3.2959,0.549316
8.38335,-1.52588,-3.2959,0.549316
8.39334,-1.52588,-3.2959,0.549316
8.40338,-1.52588,-3.2959,0.549316
8.41339,-1.52588,-3.2959,0.549316
8.42344,-1.52588,-3.2959,0.549316
8.42988,-1.52588,-3.2959,0.549316
8.43989,-1.52588,-3.2959,0.549316
8.44986,-1.52588,-3.2959,0.549316
8.46,-1.52588,-3.2959,0.549316
8.46985,-1.52588,-3.2959,0.549316
8.4799,-1.52588,-3.2959,0.549316
8.48639,-1.52588,-3.2959,0.549316
8.49642,-1.52588,-3.2959,0.549316
8.50645,-1.52588,-3.2959,0.549316
8.5165,-1.52588,-3.23486,0.549316
8.52642,-1.52588,-3.23486,0.549316
8.5364,-1.52588,-3.23486,0.488281
8.54639,-1.52588,-3.2959,0.488281
8.55279,-1.52588,-3.2959,0.488281
8.56283,-1.52588,-3.2959,0.488281
8.57279,-1.52588,-3.2959,0.549316
8.5828,-1.52588,-3.2959,0.549316
8.59282,-1.52588,-3.2959,0.549316
8.60278,-1.52588,-3.2959,0.549316
8.60927,-1.52588,-3.2959,0.549316
8.6193,-1.52588,-3.23486,0.549316
8.62934,-1.52588,-3.23486,0.549316
8.63933,-1.52588,-3.2959,0.549316
8.64939,-1.52588,-3.23486,0.549316
8.65939,-1.52588,-3.2959,0.549316
8.66941,-1.52588,-3.2959,0.488281
8.67584,-1.52588,-3.2959,0.488281
8.68579,-1.52588,-3.2959,0.549316
8.69638,-1.58691,-3.35693,0.549316
8.7058,-1.52588,-3.35693,0.549316
8.71642,-1.52588,-3.2959,0.549316
8.72583,-1.52588,-3.2959,0.549316
8.73231,-1.52588,-3.2959,0.549316
8.7424,-1.52588,-3.2959,0.549316
8.75238,-1.52588,-3.2959,0.549316
8.76241,-1.52588,-3.2959,0.549316
8.77239,-1.52588,-3.2959,0.549316
8.78244,-1.52588,-3.2959,0.549316
8.79241,-1.52588,-3.2959,0.549316
8.79888,-1.52588,-3.2959,0.549316
8.80892,-1.52588,-3.2959,0.549316
8.81892,-1.52588,-3.2959,0.549316
8.82889,-1.52588,-3.2959,0.549316
8.8389,-1.52588,-3.23486,0.549316
8.84889,-1.52588,-3.2959,0.549316
8.85538,-1.52588,-3.2959,0.549316
8.86539,-1.52588,-3.23486,0.549316
8.87541,-1.52588,-3.23486,0.549316
8.88542,-1.52588,-3.2959,0.549316
8.89548,-1.52588,-3.2959,0.549316
8.90548,-1.52588,-3.2959,0.488281
8.9155,-1.52588,-3.2959,0.549316
8.92193,-1.52588,-3.2959,0.549316
8.93194,-1.52588,-3.2959,0.549316
8.94193,-1.52588,-3.2959,0.549316
8.9518,-1.52588,-3.2959,0.549316
8.96186,-1.52588,-3.2959,0.549316
8.97189,-1.52588,-3.2959,0.549316
8.97834,-1.52588,-3.2959,0.549316
8.98839,-1.52588,-3.2959,0.549316
8.99839,-1.52588,-3.2959,0.549316
9.00843,-1.52588,-3.2959,0.549316
9.01843,-1.52588,-3.2959,0.549316
9.02854,-1.52588,-3.2959,0.549316
9.03835,-1.52588,-3.23486,0.549316
9.04483,-1.52588,-3.23486,0.549316
9.05483,-1.52588,-3.23486,0.549316
9.06485,-1.52588,-3.2959,0.549316
9.07489,-1.52588,-3.2959,0.549316
9.08498,-1.52588,-3.2959,0.549316
9.09492,-1.52588,-3.2959,0.549316
9.10497,-1.52588,-3.2959,0.549316
9.11146,-1.52588,-3.2959,0.549316
9.12149,-1.52588,-3.2959,0.610352
9.13142,-1.52588,-3.2959,0.610352
9.1414,-1.52588,-3.23486,0.610352
9.15139,-1.52588,-3.2959,0.610352
9.1614,-1.52588,-3.23486,0.610352
9.17139,-1.52588,-3.23486,0.610352
9.1778,-1.52588,-3.23486,0.610352
9.1878,-1.52588,-3.23486,0.610352
9.19781,-1.52588,-3.17383,0.610352
9.20777,-1.46484,-3.05176,0.549316
9.2178,-1.52588,-3.11279,0.549316
9.22781,-1.52588,-3.17383,0.549316
9.23784,-1.52588,-3.23486,0.610352
9.24431,-1.52588,-3.23486,0.610352
9.25435,-1.52588,-3.2959,0.610352
9.26439,-1.52588,-3.23486,0.549316
9.27445,-1.52588,-3.23486,0.549316
9.28439,-1.52588,-3.23486,0.549316
9.29439,-1.52588,-3.2959,0.549316
9.30439,-1.52588,-3.2959,0.549316
9.31084,-1.52588,-3.2959,0.549316
9.3208,-1.52588,-3.2959,0.549316
9.33082,-1.52588,-3.2959,0.549316
9.34081,-1.52588,-3.2959,0.549316
9.35086,-1.52588,-3.2959,0.549316
9.36083,-1.52588,-3.2959,0.549316
9.37087,-1.52588,-3.23486,0.549316
9.37735,-1.52588,-3.23486,0.549316
9.38739,-1.52588,-3.2959,0.549316
9.39739,-1.52588,-3.2959,0.549316
9.40742,-1.52588,-3.2959,0.549316
9.41742,-1.52588,-3.2959,0.549316
9.4275,-1.52588,-3.2959,0.549316
9.43749,-1.52588,-3.2959,0.549316
9.44391,-1.52588,-3.2959,0.549316
9.4539,-1.52588,-3.2959,0.549316
9.46391,-1.52588,-3.2959,0.549316
9.4739,-1.52588,-3.2959,0.549316
9.48396,-1.52588,-3.2959,0.549316
9.49382,-1.52588,-3.2959,0.549316
9.50383,-1.52588,-3.2959,0.549316
9.51031,-1.52588,-3.2959,0.549316
9.5201,-1.52588,-3.2959,0.549316
9.53011,-1.52588,-3.2959,0.549316
9.54014,-1.58691,-3.2959,0.549316
9.55014,-1.52588,-3.2959,0.610352
9.56023,-1.52588,-3.2959,0.610352
9.57032,-1.52588,-3.2959,0.549316
9.57681,-1.52588,-3.2959,0.549316
9.5868,-1.52588,-3.2959,0.549316
9.59681,-1.52588,-3.2959,0.549316
9.60681,-1.52588,-3.2959,0.549316
9.61683,-1.52588,-3.2959,0.549316
9.62683,-1.52588,-3.2959,0.549316
9.63685,-1.52588,-3.2959,0.549316
9.64338,-1.52588,-3.2959,0.549316
9.65342,-1.52588,-3.2959,0.549316
9.66344,-1.52588,-3.2959,0.549316
9.67345,-1.52588,-3.2959,0.549316
9.68353,-1.52588,-3.2959,0.549316
9.69351,-1.52588,-3.2959,0.549316
9.69993,-1.52588,-3.2959,0.549316
9.70994,-1.52588,-3.2959,0.549316
9.7198,-1.52588,-3.2959,0.549316
9.72992,-1.52588,-3.2959,0.549316
9.73983,-1.52588,-3.2959,0.549316
9.74983,-1.52588,-3.2959,0.549316
9.75983,-1.52588,-3.2959,0.549316
9.76634,-1.52588,-3.2959,0.549316
9.7761,-1.52588,-3.2959,0.549316
9.7861,-1.52588,-3.2959,0.549316
9.79614,-1.52588,-3.2959,0.549316
9.80614,-1.52588,-3.23486,0.549316
9.81615,-1.52588,-3.23486,0.549316
9.82254,-1.52588,-3.23486,0.549316
9.8325,-1.52588,-3.23486,0.549316
9.84251,-1.52588,-3.2959,0.549316
9.85249,-1.52588,-3.2959,0.549316
9.8625,-1.52588,-3.23486,0.549316
9.87251,-1.52588,-3.23486,0.549316
9.87894,-1.52588,-3.23486,0.549316
9.88893,-1.52588,-3.2959,0.549316
9.89894,-1.52588,-3.2959,0.549316
9.90894,-1.52588,-3.2959,0.549316
9.91893,-1.52588,-3.2959,0.549316
9.92896,-1.52588,-3.2959,0.549316
9.93894,-1.52588,-3.2959,0.549316
9.94543,-1.52588,-3.2959,0.549316
9.95548,-1.52588,-3.2959,0.549316
9.96549,-1.52588,-3.2959,0.549316
9.9755,-1.52588,-3.2959,0.549316
9.98549,-1.52588,-3.2959,0.549316
9.99553,-1.52588,-3.2959,0.549316
10.0019,-1.52588,-3.2959,0.549316
10.012,-1.52588,-3.2959,0.549316
10.0219,-1.52588,-3.2959,0.549316
10.0321,-1.52588,-3.2959,0.549316
10.042,-1.52588,-3.2959,0.549316
10.0519,-1.52588,-3.2959,0.549316
10.0619,-1.52588,-3.2959,0.549316
10.0684,-1.52588,-3.2959,0.549316
10.0784,-1.58691,-3.2959,0.549316
10.0884,-1.52588,-3.2959,0.549316
10.0985,-1.58691,-3.2959,0.549316
10.1085,-1.58691,-3.2959,0.549316
10.1185,-1.52588,-3.2959,0.549316
10.1285,-1.52588,-3.2959,0.549316
10.135,-1.52588,-3.2959,0.549316
10.145,-1.52588,-3.2959,0.549316
10.1549,-1.52588,-3.2959,0.549316
10.165,-1.52588,-3.2959,0.549316
10.175,-1.52588,-3.2959,0.549316
10.1851,-1.52588,-3.2959,0.549316
10.1951,-1.52588,-3.2959,0.549316
10.2015,-1.52588,-3.2959,0.549316
10.2116,-1.52588,-3.23486,0.549316
10.2215,-1.52588,-3.23486,0.549316
10.2315,-1.52588,-3.23486,0.549316
10.2415,-1.52588,-3.2959,0.549316
10.2515,-1.52588,-3.2959,0.549316
10.2616,-1.52588,-3.2959,0.549316
10.268,-1.52588,-3.2959,0.549316
10.2781,-1.52588,-3.2959,0.488281
10.2882,-1.52588,-3.2959,0.488281
10.2983,-1.52588,-3.2959,0.549316
10.3083,-1.52588,-3.2959,0.549316
10.3184,-1.52588,-3.2959,0.549316
10.3285,-1.52588,-3.2959,0.549316
10.3386,-1.52588,-3.2959,0.549316
10.345,-1.52588,-3.2959,0.549316
10.355,-1.52588,-3.2959,0.549316
10.365,-1.52588,-3.2959,0.549316
10.3751,-1.52588,-3.2959,0.549316
10.3851,-1.52588,-3.2959,0.549316
10.3952,-1.52588,-3.2959,0.549316
10.4051,-1.52588,-3.2959,0.549316
10.4115,-1.52588,-3.2959,0.549316
10.4215,-1.52588,-3.2959,0.549316
10.4315,-1.52588,-3.2959,0.549316
10.4415,-1.52588,-3.2959,0.549316
10.4516,-1.52588,-3.2959,0.549316
10.4617,-1.52588,-3.2959,0.549316
10.4718,-1.52588,-3.2959,0.549316
10.4783,-1.52588,-3.2959,0.549316
10.4884,-1.52588,-3.2959,0.549316
10.4984,-1.52588,-3.2959,0.549316
10.5085,-1.52588,-3.2959,0.488281
10.5185,-1.52588,-3.2959,0.549316
10.5286,-1.52588,-3.2959,0.549316
10.5387,-1.58691,-3.2959,0.549316
10.5452,-1.58691,-3.2959,0.549316
10.5553,-1.52588,-3.2959,0.549316
10.5654,-1.52588,-3.2959,0.549316
10.5755,-1.52588,-3.2959,0.549316
10.5855,-1.52588,-3.2959,0.549316
10.5954,-1.58691,-3.2959,0.549316
10.6055,-1.52588,-3.2959,0.549316
10.612,-1.52588,-3.2959,0.549316
10.6221,-1.52588,-3.2959,0.549316
10.6323,-1.52588,-3.2959,0.549316
10.6424,-1.52588,-3.2959,0.549316
10.6524,-1.52588,-3.2959,0.549316
10.6625,-1.52588,-3.2959,0.549316
10.6725,-1.52588,-3.2959,0.549316
10.6825,-1.52588,-3.2959,0.549316
10.6891,-1.52588,-3.2959,0.549316
10.6991,-1.58691,-3.2959,0.549316
10.7092,-1.58691,-3.2959,0.549316
10.7194,-1.58691,-3.23486,0.488281
10.7294,-1.52588,-3.23486,0.549316
10.7395,-1.52588,-3.2959,0.549316
10.7495,-1.52588,-3.2959,0.549316
10.7561,-1.52588,-3.2959,0.549316
10.7662,-1.52588,-3.2959,0.549316
10.7764,-1.52588,-3.2959,0.549316
10.7864,-1.52588,-3.2959,0.549316
10.7965,-1.52588,-3.2959,0.549316
10.8065,-1.52588,-3.2959,0.549316
10.8165,-1.52588,-3.2959,0.549316
10.8231,-1.52588,-3.2959,0.549316
10.8333,-1.52588,-3.2959,0.549316
10.8433,-1.52588,-3.2959,0.549316
10.8534,-1.52588,-3.2959,0.549316
10.8635,-1.52588,-3.2959,0.549316
10.8734,-1.52588,-3.23486,0.549316
10.8835,-1.52588,-3.23486,0.549316
10.89,-1.52588,-3.23486,0.549316
10.9001,-1.52588,-3.23486,0.549316
