Program Time [s],data 0,data 1,data 2
33.7742,295,160,-161
33.8536,310,187,-115
33.9322,369,212,34
34.0112,300,283,269
34.0902,269,322,198
34.1692,268,330,196
34.2482,251,326,240
34.3272,251,308,279
34.4062,284,229,356
34.4857,315,171,382
34.5642,320,73,428
34.6432,363,-4,408
34.7222,369,-167,363
34.8015,317,-312,288
34.8802,179,-428,215
34.9592,-43,-468,141
35.0382,-191,-426,110
35.1181,-368,-285,35
35.1962,-449,-112,-58
35.2752,-455,12,-72
35.3542,-444,74,-82
35.4333,-402,191,-44
35.5122,-362,247,44
35.5912,-371,241,35
35.6702,-332,282,84
35.7492,-264,362,6
35.8282,-269,360,35
35.9072,-318,301,93
35.9862,-165,407,96
36.0652,-51,441,82
36.1442,-73,432,-33
36.2232,-120,396,-123
36.3022,-295,318,-147
36.3812,-380,268,-89
36.4603,-292,353,-48
36.5393,-187,410,-35
36.6182,-230,375,-99
36.6972,-347,271,-157
36.7767,-432,146,-123
36.8552,-460,29,-42
36.9342,-453,53,-6
37.0132,-349,211,159
37.0923,-230,326,193
37.1712,-108,379,208
37.2502,-32,394,234
37.3292,31,417,206
37.4083,-77,421,160
37.4872,-335,301,89
37.5662,-430,158,82
37.6452,-383,129,198
37.7243,-260,193,299
37.8032,-16,271,372
37.8822,9,289,373
37.9614,-15,297,358
38.0405,-33,271,374
38.1192,-39,236,394
38.1982,-52,229,396
38.2779,-10,222,412
38.3562,8,243,400
38.4352,159,272,374
38.5142,149,247,396
38.5933,284,236,322
38.6723,360,186,41
38.7512,132,178,-246
38.8302,-213,229,-264
38.9093,-313,305,-67
38.9882,-261,353,23
39.0673,-310,305,102
39.1462,-371,180,183
39.2257,-293,54,342
39.3052,-161,24,436
39.3832,60,86,487
39.4622,330,184,344
39.5413,359,223,147
39.6202,6,149,-323
39.6992,-389,154,-199
39.7782,-400,198,-126
39.8577,-360,274,31
39.9362,-230,365,108
40.0152,-46,403,211
40.0942,55,391,259
40.1736,68,374,296
40.2523,24,392,275
40.3312,-30,432,180
40.4102,-193,419,-3
40.4896,-390,264,-103
40.5683,-474,51,58
40.6472,-435,-166,105
40.7262,-433,-225,-14
40.8058,-470,15,-63
40.8842,-304,301,85
40.9632,-250,306,169
41.0422,-300,200,234
41.1216,-362,199,134
41.2007,-364,242,8
41.2792,-342,276,3
41.3582,-337,286,-42
41.4375,-305,320,-34
41.5162,-208,385,60
41.5952,-122,386,197
41.6742,-153,343,250
41.7537,-235,307,225
41.8322,-286,307,163
41.9112,-291,330,119
41.9902,-263,353,122
42.0692,-216,389,105
42.1482,-219,386,136
42.2272,-353,277,132
42.3062,-440,97,110
42.3859,-421,-65,184
42.4642,-304,-229,277
42.5432,-215,-286,316
42.6222,-122,-383,292
42.7016,-17,-425,282
42.7802,58,-436,274
42.8592,231,-404,250
42.9382,365,-303,237
43.0172,446,-166,188
43.0962,453,-108,48
43.1752,337,-7,-178
43.2542,224,192,-213
43.3333,-90,297,-254
43.4122,-179,379,-105
43.4912,-112,417,62
43.5702,25,430,96
43.6492,66,425,97
43.7282,21,427,32
43.8077,-101,409,-14
43.8862,-207,375,10
43.9652,-277,330,-1
44.0442,-307,291,-74
44.1233,-273,284,-139
44.2022,-328,262,54
44.2812,-229,242,269
44.3606,-182,298,255
44.4392,-112,333,266
44.5182,-57,331,300
44.5972,-77,357,263
44.6762,-33,390,227
44.7552,39,404,201
44.8342,172,382,200
44.9132,266,345,191
44.9923,255,343,232
45.0712,174,347,298
45.1502,94,351,319
45.2292,60,364,305
45.3082,54,384,273
45.3872,-18,364,304
45.4662,-119,289,352
45.5452,-191,211,367
45.6242,-147,183,398
45.7032,16,191,438
45.7822,236,186,406
45.8617,444,75,136
45.9409,216,-14,-264
46.0193,-322,102,-265
46.0982,-290,311,-54
46.1777,-46,423,43
46.2563,119,412,126
46.3352,213,350,248
46.4142,31,327,349
46.4936,-126,322,310
46.5729,-276,342,139
46.6512,-243,387,4
46.7302,-49,432,-33
46.8096,140,417,123
46.8886,119,358,309
46.9673,37,354,324
47.0462,-77,399,220
47.1259,-114,416,148
47.2042,-7,392,249
47.2832,53,298,373
47.3622,115,223,425
47.4417,28,194,439
47.5203,-48,249,391
47.5992,-118,321,303
47.6782,-125,369,234
47.7575,-102,249,376
47.8366,-74,204,409
47.9152,-218,152,355
47.9942,-326,103,279
48.0737,-434,97,95
48.1522,-428,152,46
48.2312,-409,203,43
48.3102,-356,286,34
48.3896,-292,347,18
48.4687,-303,312,-130
48.5472,-296,268,-221
48.6262,-251,299,-220
48.706,-248,306,-219
48.7846,-260,322,-207
48.8632,-290,243,-277
48.9422,-230,204,-339
49.0216,-146,161,-376
49.1003,-131,120,-394
49.1792,-78,112,-397
49.2582,-60,111,-394
49.3374,5,99,-385
49.4162,48,80,-375
49.4952,32,51,-386
49.5742,12,39,-390
49.6537,-39,25,-398
49.7322,-31,3,-399
49.8112,-77,-51,-405
49.8903,-52,-81,-401
49.9697,-94,-84,-404
50.0483,-122,-79,-405
50.1276,-183,-68,-400
50.2063,-207,-35,-393
50.2859,-248,12,-381
50.3642,-223,63,-378
50.4433,-211,109,-365
50.5222,-311,192,-280
50.6017,-330,282,-168
50.6803,-287,347,-96
50.7593,-298,345,-76
50.8383,-320,316,-105
50.9173,-334,301,-105
50.9962,-341,301,-101
51.0752,-333,304,-121
51.1543,-315,318,-123
51.2332,-350,265,-172
51.3122,-344,139,-297
51.3912,-366,120,-294
51.4702,-308,52,-353
51.5492,-306,-51,-366
51.6282,-323,-117,-354
51.7072,-345,-109,-342
51.7863,-339,-56,-349
51.8653,-408,125,-255
51.9443,-392,194,-225
52.0233,-357,190,-261
52.1023,-327,161,-304
52.1813,-357,154,-286
52.2603,-330,44,-352
52.3393,-295,-20,-378
52.4184,-239,-52,-401
52.4973,-251,30,-399
52.5763,-306,191,-332
52.6553,-305,236,-302
52.7343,-311,204,-322
52.8133,-303,191,-336
52.8924,-277,202,-343
52.9713,-254,230,-333
53.0503,-297,250,-300
53.1293,-331,256,-276
53.2086,-326,261,-277
53.2873,-263,187,-354
53.3663,-186,47,-417
53.4453,-69,-108,-420
53.5244,100,-234,-343
53.6033,260,-300,-200
53.6823,347,-376,19
53.7615,197,-416,340
53.8404,-346,-284,272
53.9194,-442,-29,282
53.9983,-494,90,186
54.0776,-476,16,237
54.1563,-459,13,265
54.2353,-446,-15,288
54.3143,-449,-69,286
54.3937,-509,-114,183
54.4723,-540,-179,54
54.5513,-550,-176,-49
54.6303,-517,-197,-179
54.7096,-461,-232,-246
54.7883,-433,-171,-312
54.868,-443,-9,-323
54.9463,-419,33,-336
55.0259,-329,-15,-395
55.1044,-174,-129,-423
55.1834,-29,-201,-390
55.2624,146,-208,-323
55.3416,233,-192,-269
55.4209,322,-191,-188
55.4999,429,-177,-20
55.5784,463,-182,171
55.6577,437,-185,275
55.7363,422,-185,308
55.8153,369,-205,367
55.8943,291,-202,432
55.9739,238,-193,465
56.0523,175,-202,477
56.1313,126,-222,474
56.2103,120,-260,452
56.2896,207,-295,401
56.3683,340,-255,336
56.4473,433,-176,244
56.5263,410,-162,-36
56.6053,406,-64,-74
56.6843,356,95,-129
56.7633,274,251,-130
56.8422,155,389,-67
56.9212,37,448,-15
57.0002,6,463,26
57.0792,2,464,8
57.1582,20,469,38
57.2377,56,467,70
57.3162,125,451,38
57.3952,170,423,-24
57.4742,128,445,-13
57.5532,60,472,25
57.6322,61,467,4
57.7112,111,430,-74
57.7902,78,375,-184
57.8692,77,342,-216
57.9482,24,318,-256
58.0272,22,302,-272
58.1062,-28,323,-266
58.1855,-23,346,-237
58.2642,8,339,-237
58.3433,19,301,-271
58.4222,26,237,-314
58.5017,57,178,-331
58.5802,94,129,-336
58.6592,150,111,-312
58.7382,210,94,-276
58.8175,302,47,-208
58.8963,421,-6,-54
58.9752,477,-4,154
59.0542,420,72,356
59.1332,329,175,417
59.2122,322,188,413
59.2912,310,134,445
59.3702,318,99,449
59.4492,309,86,455
59.5282,320,52,451
59.6072,339,13,438
59.6862,340,-35,432
59.7652,347,-95,413
59.8442,332,-133,417
59.9232,261,-156,456
60.0022,209,-158,478
60.0812,186,-123,502
60.1609,173,-83,519
60.2392,140,-65,531
60.3182,91,-62,536
60.3973,35,-138,522
60.4765,-81,-193,487
60.5557,-261,-159,418
60.6342,-459,-44,268
60.7132,-575,22,76
60.7923,-592,73,-83
60.8712,-564,115,-176
60.9502,-537,129,-226
61.0293,-522,115,-269
61.1088,-502,112,-302
61.1873,-482,125,-313
61.2662,-439,135,-351
61.3453,-474,107,-320
61.4243,-472,102,-328
61.5032,-451,13,-373
61.5823,-372,-76,-429
61.6614,-308,-132,-451
61.7404,-234,-141,-468
61.8201,-218,-139,-470
61.8983,-217,-140,-469
61.9774,-217,-140,-471
62.0564,-213,-140,-472
62.1354,-208,-141,-470
62.2144,-207,-141,-470
62.2935,-201,-141,-473
62.3731,-200,-141,-473
62.4515,-199,-142,-472
62.5304,-194,-142,-473
62.6097,-190,-141,-473
62.6886,-191,-142,-474
62.768,-187,-142,-473
62.8465,-186,-141,-473
62.9256,-187,-141,-474
63.0045,-177,-141,-475
63.0835,-175,-141,-473
63.1626,-174,-143,-475
63.2417,-173,-141,-475
63.3207,-171,-141,-476
63.3996,-167,-141,-475
63.4787,-168,-141,-475
63.5577,-167,-141,-475
63.637,-164,-141,-476
63.7157,-164,-141,-474
63.7949,-164,-141,-475
63.8738,-164,-140,-475
63.9531,-163,-140,-475
64.0317,-159,-140,-475
64.1108,-160,-142,-476
64.1897,-160,-141,-475
64.2687,-159,-141,-475
64.3477,-159,-141,-474
64.4268,-157,-140,-475
64.5058,-157,-141,-475
64.5848,-155,-142,-476
64.6638,-156,-141,-474
64.7428,-156,-141,-476
64.8218,-157,-141,-476
64.9011,-156,-142,-475
64.9798,-154,-140,-475
65.0593,-155,-141,-474
65.1378,-153,-140,-476
65.2168,-151,-141,-476
65.2959,-152,-140,-475
65.3748,-152,-140,-476
65.4539,-153,-141,-475
65.5329,-152,-141,-475
65.6119,-152,-140,-475
65.6909,-151,-141,-476
65.7699,-152,-140,-475
65.849,-151,-141,-474
65.9279,-151,-140,-475
66.007,-152,-142,-477
66.086,-146,-141,-476
66.165,-140,-140,-475
66.244,-137,-140,-475
66.323,-137,-140,-476
66.402,-136,-139,-476
66.4811,-135,-140,-475
66.5602,-136,-140,-475
66.6392,-136,-139,-476
66.7182,-133,-140,-474
66.7972,-132,-139,-475
66.8763,-134,-140,-476
66.9553,-134,-140,-475
67.0343,-132,-140,-475
67.1133,-131,-140,-474
67.1923,-130,-140,-476
67.2715,-131,-141,-475
67.3503,-130,-140,-475
67.4293,-130,-140,-475
67.509,-128,-139,-476
67.5873,-128,-140,-476
67.6663,-128,-139,-475
67.7453,-127,-139,-474
67.8243,-129,-138,-476
67.9034,-128,-139,-476
67.9824,-127,-139,-474
68.0614,-125,-139,-474
68.1404,-125,-139,-474
68.2194,-124,-139,-475
68.2984,-125,-140,-474
68.3776,-126,-139,-475
68.4565,-126,-140,-475
68.5359,-124,-139,-475
68.6144,-102,-141,-474
68.6937,-100,-141,-473
68.7725,-99,-140,-475
68.8514,-93,-140,-473
68.9305,-81,-136,-471
69.0098,-74,-132,-472
69.0885,-77,-132,-474
69.1675,-76,-131,-473
69.2465,-75,-132,-471
69.3255,-77,-132,-472
69.4045,-76,-130,-474
69.4835,-75,-131,-473
69.5625,-75,-131,-472
69.6415,-75,-131,-473
69.7205,-77,-132,-473
69.7995,-73,-132,-473
69.8785,-75,-132,-471
69.9575,-76,-131,-473
70.0366,-76,-131,-473
70.1156,-75,-132,-471
70.1946,-75,-131,-472
70.2737,-76,-130,-472
70.3526,-75,-131,-473
70.4316,-75,-131,-471
70.5106,-75,-130,-471
70.5898,-76,-131,-473
70.6691,-76,-130,-474
70.7476,-75,-130,-472
70.8266,-75,-131,-473
70.9056,-75,-131,-473
70.9846,-76,-131,-473
71.0636,-75,-131,-472
71.1427,-75,-130,-471
71.2217,-76,-130,-472
71.3007,-75,-130,-472
71.3797,-75,-130,-471
71.4587,-75,-131,-473
71.5378,-75,-131,-473
71.6167,-75,-131,-472
71.6957,-74,-132,-472
71.7747,-75,-130,-472
71.8538,-76,-132,-473
71.9328,-75,-130,-472
72.0118,-74,-131,-471
72.0908,-74,-131,-472
72.1699,-74,-131,-473
72.2488,-74,-131,-472
72.3278,-74,-130,-471
72.4068,-74,-131,-472
72.4858,-74,-131,-473
72.5648,-74,-130,-471
72.6438,-74,-132,-471
72.7229,-74,-130,-472
72.8019,-74,-130,-472
72.8809,-74,-130,-472
72.9607,-73,-130,-471
73.0389,-73,-130,-472
73.1179,-74,-130,-472
73.1969,-74,-130,-472
73.2759,-73,-131,-472
73.3549,-74,-131,-472
73.4339,-73,-130,-472
73.513,-73,-130,-471
73.592,-75,-130,-472
73.671,-75,-131,-472
73.75,-73,-130,-472
73.8289,-73,-131,-471
73.908,-75,-130,-472
73.987,-75,-130,-472
74.066,-73,-130,-471
74.1452,-72,-130,-471
74.2243,-73,-130,-473
74.303,-75,-131,-473
74.382,-73,-130,-472
74.4611,-72,-130,-471
74.5403,-73,-131,-472
74.6192,-74,-131,-473
74.6982,-73,-131,-470
74.778,-73,-130,-471
74.8565,-73,-130,-472
74.9353,-73,-130,-473
75.0143,-73,-131,-472
75.0935,-73,-130,-471
75.1724,-72,-131,-472
75.2513,-74,-130,-472
75.3303,-73,-131,-471
75.4095,-73,-131,-471
75.4886,-74,-130,-472
75.5673,-72,-131,-473
75.6464,-72,-130,-472
75.7256,-73,-130,-471
75.8049,-74,-130,-471
75.8834,-74,-131,-472
75.9624,-73,-131,-472
76.0415,-73,-130,-472
76.1208,-73,-130,-472
76.1995,-73,-130,-471
76.2786,-72,-130,-470
76.3575,-73,-130,-471
76.4366,-73,-130,-472
76.5155,-72,-129,-470
76.5946,-72,-130,-471
76.6736,-72,-131,-471
76.7526,-74,-130,-473
76.8316,-72,-130,-471
76.9106,-72,-129,-472
76.9896,-73,-131,-471
77.0693,-72,-131,-472
77.1476,-72,-130,-470
77.2266,-71,-130,-471
77.3057,-73,-130,-471
77.3847,-73,-130,-472
77.4636,-73,-130,-471
77.5427,-72,-129,-471
77.6217,-73,-129,-471
77.7007,-74,-130,-471
77.7797,-72,-130,-470
77.8587,-72,-129,-470
77.9377,-73,-131,-472
78.0167,-72,-131,-471
78.0957,-72,-130,-470
78.1747,-72,-130,-471
78.2537,-72,-131,-470
78.3327,-72,-130,-472
78.4117,-71,-129,-471
78.4907,-72,-130,-471
78.5698,-72,-129,-471
78.6488,-72,-130,-471
78.7284,-72,-130,-470
78.8068,-73,-129,-471
78.8858,-72,-130,-472
78.9648,-71,-131,-471
79.0439,-71,-130,-470
79.1229,-72,-130,-470
79.2019,-73,-131,-472
79.2809,-71,-131,-470
79.36,-72,-131,-470
79.4389,-73,-131,-471
79.518,-73,-131,-471
79.5969,-72,-129,-470
79.676,-72,-129,-470
79.755,-73,-129,-471
79.8339,-73,-130,-471
79.9129,-71,-132,-471
79.992,-72,-130,-470
80.0709,-72,-130,-471
80.15,-72,-131,-471
80.229,-70,-130,-470
